Date,Bywell,Reaverhill,Haydon Bridge
15/11/2015,1064.069,325.506,709.451
16/11/2015,284.599,115.559,128.84
17/11/2015,163.587,142.711,69.215
18/11/2015,489.236,166.29,391.705
19/11/2015,344.899,164.124,123.972
20/11/2015,111.939,57.313,35.843
21/11/2015,69.871,43.039,24.132
22/11/2015,63.361,38.469,18.342
23/11/2015,56.718,35.819,18.102
24/11/2015,118.594,44.761,71.858
25/11/2015,98.152,37.865,42.58
26/11/2015,53.205,31.583,17.547
27/11/2015,53.988,38.671,53.121
28/11/2015,248.79,126.162,134.697
29/11/2015,297.242,178.443,104.083
30/11/2015,286.414,147.93,80.161
01/12/2015,212.655,104.53,97.787
02/12/2015,195.551,98.421,58.013
03/12/2015,460.832,383.189,303.569
04/12/2015,744.203,393.991,305.289
05/12/2015,1620.776,688.47,914.598
06/12/2015,1622.048,715.521,603.764
07/12/2015,338.358,160.634,80.04
08/12/2015,150.25,78.004,51.307
09/12/2015,190.453,125.449,179.453
10/12/2015,634.523,217.049,404.969
11/12/2015,203.784,112.386,71.28
12/12/2015,187.484,97.367,58.113
13/12/2015,177.85,88.731,49.331
14/12/2015,197.063,75.658,86.956
15/12/2015,143.459,63.929,47.938
16/12/2015,114.578,71.795,33.291
17/12/2015,101.083,57.968,29.387
18/12/2015,95.265,77.909,21.007
19/12/2015,119.61,90.448,38.608
20/12/2015,296.132,109.811,233.992
21/12/2015,416.72,99.268,270.668
22/12/2015,711.508,402.654,287.231
23/12/2015,348.092,181.263,73.488
24/12/2015,195.4,81.249,104.899
25/12/2015,239.038,113.854,123.241
26/12/2015,1058.552,502.259,489.545
27/12/2015,1054.767,457.841,309.39
28/12/2015,174.265,84.557,48.215
29/12/2015,100.772,54.414,28.274
30/12/2015,117.08,46.664,62.63
31/12/2015,112.267,46.738,89.613
01/01/2016,158.372,57.722,89.868
02/01/2016,114.412,63.5,47.201
03/01/2016,159.873,90.144,54.377
04/01/2016,204.864,179.851,73.722
05/01/2016,672.891,383.189,219.592
06/01/2016,602.213,353.395,98.449
07/01/2016,220.428,123.322,68.533
08/01/2016,208.274,107.816,55.84
09/01/2016,188.076,116.358,61.326
10/01/2016,321.407,188.836,99.246
11/01/2016,201.481,98.844,54.668
12/01/2016,106.439,63.671,32.749
13/01/2016,115.076,63.671,38.491
14/01/2016,117.583,64.704,38.257
15/01/2016,85.871,49.97,22.231
16/01/2016,65.081,43.181,16.011
17/01/2016,57.412,40.24,13.357
18/01/2016,53.764,38.874,13.494
19/01/2016,48.63,31.952,13.563
20/01/2016,48.418,32.821,13.152
21/01/2016,45.596,32.199,11.574
22/01/2016,315.279,222.012,92.691
23/01/2016,231.768,133.519,49.051
24/01/2016,78.609,67.058,18.022
25/01/2016,87.305,67.41,16.312
26/01/2016,609.819,355.932,277.449
27/01/2016,487.348,303.407,167.46
28/01/2016,321.407,180.98,84.086
29/01/2016,185.714,110.145,80.526
30/01/2016,153.776,80.864,38.374
31/01/2016,81.224,51.819,37.443
01/02/2016,222.513,105.074,136.979
02/02/2016,154.313,89.033,43.948
03/02/2016,76.711,48.982,19.652
04/02/2016,80.947,43.538,35.392
05/02/2016,75.905,43.252,30.94
06/02/2016,114.246,50.429,64.499
07/02/2016,121.483,58.05,63.287
08/02/2016,158.645,67.94,89.486
09/02/2016,236.051,78.857,163.651
10/02/2016,137.195,46.886,53.218
11/02/2016,66.075,42.119,23.948
12/02/2016,56.603,38.671,16.693
13/02/2016,61.664,49.665,15.05
14/02/2016,70.514,50.429,15.343
15/02/2016,57.18,41.209,13.494
16/02/2016,51,41.14,11.766
17/02/2016,165.53,84.852,67.966
18/02/2016,141.972,67.675,43.698
19/02/2016,58.343,37.664,16.54
20/02/2016,99.998,64.101,40.269
21/02/2016,173.126,50.506,109.435
22/02/2016,169.166,48.831,82.728
23/02/2016,61.544,34.145,22.676
24/02/2016,46.216,29.889,14.905
25/02/2016,39.927,27.718,11.959
26/02/2016,36.822,26.748,10.217
27/02/2016,35.454,26.016,9.171
28/02/2016,33.234,25.516,8.397
29/02/2016,32.108,24.965,7.761
01/03/2016,291.712,66.531,274.769
02/03/2016,134.297,45.781,64.942
03/03/2016,56.144,29.472,25.73
04/03/2016,128.598,81.538,40.75
05/03/2016,124.928,66.007,36.868
06/03/2016,79.842,56.258,20.579
07/03/2016,51.218,32.509,14.978
08/03/2016,36.272,22.767,11.51
09/03/2016,36.272,23.136,12.815
10/03/2016,37.656,22.715,14.191
11/03/2016,34.735,21.628,12.416
12/03/2016,31.087,19.579,10.947
13/03/2016,30.001,19.095,10.64
14/03/2016,27.253,17.955,8.505
15/03/2016,24.942,17.076,7.301
16/03/2016,23.242,16.532,6.71
17/03/2016,23.025,16.308,6.566
18/03/2016,20.298,9.019,6.144
19/03/2016,14.854,7.534,5.78
20/03/2016,14.172,7.289,5.515
21/03/2016,13.727,7.108,5.256
22/03/2016,13.18,6.87,5.004
23/03/2016,16.45,13.365,4.839
24/03/2016,17.248,12.095,4.799
25/03/2016,17.124,12.368,5.172
26/03/2016,17.062,12.329,5.004
27/03/2016,68.593,16.758,52.737
28/03/2016,70.256,23.454,53.121
29/03/2016,38.972,18.616,16.312
30/03/2016,29.178,16.94,19.486
31/03/2016,34.201,14.568,19.819
01/04/2016,23.9,11.787,10.457
02/04/2016,29.753,23.613,10.823
03/04/2016,36.18,24.042,13.91
04/04/2016,28.368,17.398,10.762
05/04/2016,46.839,16.578,31.467
06/04/2016,46.527,22.246,28.676
07/04/2016,53.205,27.488,40.509
08/04/2016,56.949,15.339,42.827
09/04/2016,39.831,23.4,17.547
10/04/2016,42.266,29.591,14.689
11/04/2016,38.972,19.336,13.288
12/04/2016,31.937,14.526,22.856
13/04/2016,65.329,23.881,38.961
14/04/2016,60.111,22.298,28.174
15/04/2016,36.638,20.467,18.342
16/04/2016,47.153,27.088,20.071
17/04/2016,40.215,15.864,21.615
18/04/2016,27.728,10.594,13.91
19/04/2016,21.049,8.586,9.745
20/04/2016,16.816,6.723,7.504
21/04/2016,15.318,5.873,6.283
22/04/2016,12.173,5.363,5.603
23/04/2016,11.109,4.977,5.088
24/04/2016,10.379,4.776,4.758
25/04/2016,10.001,4.653,4.479
26/04/2016,9.584,4.507,4.246
27/04/2016,9.538,4.702,4.362
28/04/2016,17.623,5.104,4.677
29/04/2016,15.968,30.73,8.397
30/04/2016,49.593,41.698,13.017
01/05/2016,41.675,24.258,19.569
02/05/2016,49.7,27.031,36.524
03/05/2016,48.737,29.889,20.835
